-0.81825,-2.8563,-0.19217,2.2617,-0.51533,-0.04575,0.17513,0.077333,-0.915,0.56067,-0.2915,0.4275,1.3177,0.52625,0.863,0.04875,1.0906,0.53325,1.3125,0.5743,-0.66867,-2.0312,-1.3329,0.664,-2.4698,0.49775,-0.1555,-4.6265,0.33775,-0.1495,0.279,0.22975,-2.0743,1.8956,0.1705,0.2738,-0.41517,-0.4771,-0.33037,-3.8569,-0.24567,-1.6067,0.4865,-0.25875,1.5055,0.3525,0.2705,-0.03125,-0.72808,0.025833,0.5845,0.46883,1.1947,-1.0395,-0.2345,-1.7392,0.6045,-4.0855,-0.9945,-0.6865,-0.1765,0.06425,-0.239,-0.163,1.042,-0.1345,0.0855,0.47975,1.03,3.0005,-0.6835,0.1415,-0.668,-0.80183,-0.48825,-1.3147,-0.6755,-0.18525,1.3033,-2.3152,0.46267,-1.7385,0.02975,-0.114,-0.69575,0.336,-0.7515,1.2574,-1.171,-0.2514,-0.39475,0.32883,-0.58925,1.7859,0.2865,-1.7405,-0.31483,0.34533,-1.0066,-1.3602,3.645,3.4966,-0.91675,0.69825,-0.21167,0.17529,0.21083,0.58383,-0.512,-0.1165,0.4595,0.7275,-0.59525
-1.4935,-2.3083,-0.3676,0.076167,1.6415,-0.14075,0.808,-0.778,-0.441,-0.5085,0.07975,2.5126,-1.09,-0.352,0.029125,-0.05225,0.586,-0.66325,0.12983,0.9106,-0.39917,-1.5035,-0.93812,-0.107,-1.6738,0.53387,0.18525,-1.276,-0.485,-0.4515,0.040125,0.438,-1.219,-0.20443,0.09,0.5435,-0.26467,-0.6308,-0.2355,-5.1901,-0.577,3.4155,-0.292,-0.5445,1.9705,-0.468,0.6535,0.3015,-0.36262,1.25,-0.246,2.0762,-0.35075,0.232,0.008,-0.58188,-1.3958,0.332,-0.77687,-0.8875,0.25567,3.1132,-0.2675,1.2895,0.8075,0.63283,1.6818,2.1275,1.246,0.20433,0.42675,-0.2375,0.9885,-0.75117,2.5678,-0.74233,-1.506,1.4515,2.5753,-1.4533,-0.077333,1.2473,-0.077,0.252,-0.52425,-0.00575,-0.0445,0.79467,-0.70317,-0.3075,-0.30575,1.2222,-0.5575,2.1621,0.61567,1.0433,1.0203,-0.327,-0.6035,-1.2872,1.0176,5.0183,-0.6265,0.25633,0.58883,0.75221,0.11817,-0.4605,-0.43862,0.11425,-0.17875,1.416,-0.65433
-1.763,-2.4987,0.32767,2.042,-0.095833,0.37212,0.44112,0.018833,-1.0835,0.20917,0.0165,0.89738,-0.25425,-0.16475,0.2475,0.11575,-0.657,-0.54675,0.099667,-0.0286,-0.7855,-1.372,-1.2929,0.0145,-2.3412,0.93363,1.4944,4.2257,-0.40575,0.25783,-0.82888,0.361,0.6255,-0.31714,-0.37567,1.1537,-1.9223,-0.7486,-0.60862,-4.1577,0.3055,-1.5513,0.1825,0.04775,1.8522,-0.7625,-0.537,0.17725,1.7532,-1.7358,0.11,0.32933,0.5385,-0.4505,-0.3165,-1.3574,-0.59133,-4.8598,-0.89175,-0.276,-0.048,2.5507,0.5485,0.249,1.174,-0.2005,2.0217,0.2755,1.333,-0.23833,1.1618,0.816,0.115,0.90533,-1.0517,-0.43617,-1.6108,1.3085,0.65125,-0.40233,0.39375,3.3197,0.1515,0.4015,-0.231,0.134,-0.2865,-0.51433,-1.085,-0.4452,-0.24625,-0.035167,-0.71575,3.0295,-0.2215,-0.45475,-0.80433,-0.22417,-0.29979,-2.5537,0.2335,3.6516,-0.2825,0.30617,-0.026333,-0.93464,0.38217,-0.42333,0.5995,0.369,-0.19375,0.7585,-0.94508
-1.3395,-3.1245,0.37533,1.2328,0.65417,-0.28513,0.50138,0.055333,-0.388,1.8873,-0.285,1.8351,0.247,0.0455,0.91075,0.4,-0.19812,0.35,0.89317,0.5057,-0.34,-0.68104,-0.92012,0.048,-2.1865,0.49175,0.52363,-3.6055,0.048,-0.60017,-0.30988,0.25375,-1.6772,-0.030857,-0.32783,0.7408,-1.0787,-0.1809,-1.1211,-1.1748,-0.046167,-1.685,1.6805,0.21125,0.81975,-1.0845,0.1345,-0.95925,2.2375,0.48267,-0.008,0.833,-0.63075,-1.773,0.57225,-1.5285,-0.056,-4.5315,-1.0504,-0.77025,-0.23817,1.7058,-0.20475,0.129,0.0935,0.0505,-0.28325,0.16525,0.534,0.48017,0.13925,0.567,0.005,-0.034,0.295,-0.62233,-1.5737,0.441,0.991,-1.3933,0.93675,2.2313,-0.1705,0.5845,0.70925,-0.292,-1.2115,-0.21333,-1.0943,0.0178,-0.1075,0.1785,-1.0933,2.0521,0.060167,-1.5353,-0.21183,-0.61133,-0.30093,-1.0687,-0.2108,5.2154,-0.67075,0.087917,0.097,-0.75236,-0.62617,0.88217,-0.075125,0.31525,-0.0195,0.224,-0.42817
-1.8922,-3.3542,-0.23067,1.9745,0.78783,-0.3595,0.37662,-1.4217,-0.514,-0.24433,0.19625,0.49525,-2.4253,0.84075,1.5646,0.116,2.7502,-0.2415,1.0415,0.8756,-1.2125,-2.6681,-1.4455,-0.1945,-1.4928,0.615,0.38488,-4.363,0.95275,0.323,-0.722,0.52525,-0.97475,0.70929,-0.5925,0.2852,-0.61567,-0.4387,-0.72775,-4.605,-0.73517,2.0372,1.053,-0.1985,1.5882,-0.0265,2.3897,1.6207,-0.92131,-0.092167,0.429,1.1248,0.58775,0.506,0.20125,-0.583,0.60333,-4.616,-1.8719,-0.41475,-1.3127,2.5742,0.91625,0.905,0.708,0.55983,1.7067,1.1447,0.584,0.53967,-0.78725,0.2085,-0.345,-0.99967,0.67625,-0.272,0.66083,-0.06625,2.7935,-3.3048,-0.77942,0.19017,0.62,1.004,0.0165,-0.10675,-0.662,0.22844,-1.2972,0.6342,-0.62575,0.50683,-0.8235,1.9962,0.33117,-1.186,-0.66867,0.079,-1.5376,-0.10667,0.66,3.0224,-1.457,0.15067,0.28333,0.561,-0.28233,0.87917,0.0385,-0.252,-0.38875,0.19,-2.5603
-1.731,-2.0032,-0.15,0.27867,0.93733,0.33225,1.4047,-0.91567,-0.4995,0.066833,0.4995,2.6742,0.227,0.313,0.12975,0.442,0.015625,-0.345,-0.3825,1.4517,0.47733,-0.62804,-1.1014,0.1795,-1.3985,0.946,0.74162,-2.8748,-0.3875,-0.36033,-0.044,0.3095,0.06925,0.514,-0.12667,0.4091,0.5025,-0.4742,-0.82888,-4.9306,0.35467,-0.0535,0.8015,0.37825,2.2065,-0.2715,-0.06425,-0.228,0.48323,2.862,0.5985,1.5532,-0.523,0.415,0.22925,-0.67812,-0.804,-4.4023,-0.15637,-0.016,-0.94617,4.0738,0.11675,0.3375,0.3975,1.1643,2.5325,1.6952,0.7275,0.18233,0.28075,-0.6265,1.11,-0.0055,1.4928,0.0405,-1.3943,1.0705,0.95175,-0.47417,0.31725,0.5525,-0.2265,0.301,-0.067,0.0655,-0.3455,0.13533,-0.93533,1.0873,-0.51225,0.8565,-0.19775,1.6897,0.60717,-1.368,1.0287,0.37833,0.021714,-1.4693,1.4296,5.2004,-0.5135,0.23483,0.19183,-0.076786,-0.317,-0.43433,-0.22125,0.1355,-0.0965,0.4055,-1.2101
-0.56075,-2.8927,1.1108,1.1798,-0.13833,-0.3235,0.42738,-0.51467,-0.4425,2.0477,-0.30325,-0.73513,1.6455,-0.1445,0.61738,-0.13625,0.24375,0.306,0.6995,0.7137,-0.49817,-1.6061,-0.25525,0.6195,-1.8678,-0.28113,0.60462,-4.6682,-0.64875,0.46833,0.61538,-0.42125,-1.9845,-1.6945,-0.24783,0.266,-2.8018,-0.2408,-0.39062,-4.463,-1.4297,0.1415,-0.7375,-0.297,0.53675,-0.1495,1.1158,0.779,1.3946,-0.829,0.169,0.3584,1.2835,-0.829,0.36725,-2.2203,1.8946,-4.0388,-1.3234,-1.2345,-0.7118,0.24525,0.48725,-0.115,0.6185,1.5748,0.84775,0.34575,0.7945,1.2553,-0.4155,-0.41,0.838,-1.8032,1.1647,-0.7546,-1.1892,-0.3755,0.7505,-2.5268,-0.41708,-0.83033,-0.11475,0.788,0.804,-0.303,-0.288,3.0786,-1.2172,0.0167,-0.48175,-0.1765,-0.231,1.7184,-0.1485,-1.0125,-1.4995,-0.03,-1.5731,-2.0002,0.0194,4.4349,-1.1147,0.16767,0.74367,-0.53136,-0.076167,0.83383,-0.255,0.12425,0.2265,1.998,-1.627
-1.0715,-3.5642,-0.719,-0.46367,-0.61683,-0.46037,0.23925,-0.25933,-0.338,2.7095,0.02575,0.24288,-0.93925,-0.24825,1.0785,-0.6875,-0.2955,0.199,1.3028,0.4442,-0.13733,-2.0535,-0.79725,-0.171,-1.7517,1.809,0.028875,-3.5235,0.23475,0.58217,0.3605,-0.197,-1.9928,1.3887,0.0595,1.3932,-0.88783,-0.3763,-0.38688,-4.3744,0.33733,-1.7083,0.7,0.2135,0.9095,-0.4425,1.5143,0.0945,-0.43285,-0.54683,0.661,1.9746,0.3845,-1.006,-0.24425,-1.0115,1.3382,-4.4607,-1.0762,-0.19975,0.076833,1.0441,0.31125,0.7155,1.2085,-0.032833,0.13,-0.1115,0.799,0.926,-0.78525,0.9705,-0.1305,-1.0315,-0.553,-0.2565,-0.96283,0.05875,1.0958,-1.3045,0.2755,-0.6545,0.14775,0.295,1.2272,-0.97875,-2.0665,3.7679,-1.9123,0.2258,-0.3215,5.9923,-0.22575,2.4151,0.1485,-1.7803,0.061333,-0.1435,-0.35029,-2.322,0.7457,1.1604,-0.2775,0.45,0.49883,0.87907,0.62317,1.3895,0.552,-0.45625,-0.151,-0.252,-0.94
-1.5052,-3.2395,-0.0744,-0.23933,0.5695,-1.0117,-0.148,-0.1255,-1.3305,-1.0083,-0.02275,-1.098,-0.276,-0.624,0.71513,0.82225,0.34725,0.9155,0.71117,-0.3959,-0.70133,-1.3007,-0.311,0.3775,-0.42767,0.17213,-0.13,-4.5035,0.1325,0.99083,-0.5295,0.01,-0.662,-0.878,0.40633,0.6471,-0.96,-1.3105,-0.10887,-3.953,-0.39983,0.92525,-0.099,-0.32375,0.602,-0.5735,0.899,0.41825,0.90108,-0.94767,-1.073,0.697,0.659,-3.31,0.2415,-1.2608,0.88767,-4.423,-0.42137,-0.589,-0.57833,1.4723,0.68775,0.1875,-0.0135,0.69883,2.4505,0.30475,-0.649,0.20417,-0.73125,0.894,-0.6275,-1.1333,0.23725,-0.99717,0.005,0.12325,1.9592,-3.1895,-0.99642,-0.2375,0.84775,1.957,0.66375,0.11625,-0.6625,3.1733,1.257,0.1193,-0.25325,0.33183,-0.36475,1.7989,0.089667,-1.451,-0.97167,-0.287,-0.35407,-1.2642,0.5515,4.5053,0.38475,1.1959,0.067333,-0.458,-1.0703,0.77017,-0.15,0.729,-0.27225,0.1445,-0.92717
-0.12575,-3.8878,-0.0285,1.4388,0.30117,-0.75513,-1.22,-0.0645,0.471,-2.4243,0.41275,-0.51738,1.1747,-0.10425,0.51475,-0.235,0.849,0.49325,-0.16333,0.7836,-0.76233,-1.6445,-1.066,1.6565,6.3023,0.58637,0.135,-4.8822,-0.505,0.0885,-0.60825,0.441,2.479,-1.1366,-0.478,0.4591,-0.50733,0.0413,-1.7657,-4.4913,-1.1013,3.485,-0.423,-0.401,1.5172,-0.4235,0.16425,-0.83475,0.25531,-1.8193,-0.4815,0.31433,0.16025,-2.312,-0.0875,-0.92263,1.0668,-4.4675,-0.7145,-1.4498,0.039667,3.8923,0.80225,0.0495,2.1245,-0.33733,-2.1117,0.45275,0.402,0.82367,0.85775,-0.0035,3.654,-2.0185,-0.99525,-0.85817,-2.3452,0.56275,0.917,0.22833,0.5995,-1.2375,-0.028,0.5785,0.15075,-0.11925,-0.1455,0.46222,-1.8623,-0.731,0.009,-0.38,-1.401,2.6911,-0.14583,-1.0197,-1.5775,1.0105,-2.2071,0.8885,-0.0472,4.9134,-0.306,0.106,0.2705,0.33843,0.0315,0.36017,0.12325,0.244,1.8073,1.0035,-1.6614
-1.5015,-2.5027,-0.78617,2.515,-0.35017,-0.04225,0.39113,-1.0633,-1.119,-1.9308,-0.0825,-0.32125,2.5045,-0.6305,0.6095,0.11925,0.27375,0.68925,0.756,1.0406,0.0915,-1.6596,-0.62925,-0.072,-2.6708,0.5245,0.77275,-4.7485,-0.11575,0.12083,-0.044,0.12375,-2.338,-2.1831,-0.22817,1.0042,-2.9983,-0.8697,-0.1085,-4.2597,-0.18217,-0.07825,1.334,-0.064,1.0953,-0.3125,1.104,0.90375,0.023846,-1.1752,0.9105,0.54917,0.4165,-1.6165,0.54775,-1.2408,-0.46167,-4.7157,-0.89312,-1.2637,-0.60467,3.4741,0.8195,0.3185,0.8275,1.5713,2.2925,-0.30175,0.312,1.0512,0.40475,0.88,0.9075,-1.4078,-1.669,-0.493,-1.0153,0.48475,0.857,-3.0798,-0.1925,-0.14833,0.18625,0.2805,-0.2,-0.823,-1.57,2.0204,-1.7557,0.1458,-0.163,0.18483,-0.7365,2.7254,-0.28017,-2.0845,-1.1545,0.121,-0.99707,-2.3822,0.2405,4.5671,-0.7275,0.10192,-0.85567,-0.50643,0.037167,0.745,0.47125,0.08575,0.075,0.549,-0.66933
-1.1585,-3.4103,0.1356,-1.501,1.0752,-0.28337,0.67475,-1.0197,0.2165,-0.9032,0.05425,-0.948,1.3705,-0.07075,0.87287,0.15525,1.2712,-0.02125,-0.021833,0.1904,0.50483,-1.4823,-1.577,1.1875,-2.8068,0.0245,-0.33371,-4.846,-0.5985,-0.36717,-0.32425,0.66,1.8208,0.40629,-1.121,0.8614,-1.6487,-0.7149,-1.9509,-3.6446,-0.75883,-0.60175,1.0725,-0.55675,1.8642,-0.6195,-0.87275,-1.9152,0.87762,-0.54233,0.315,-0.10925,-0.079,-3.8275,0.834,-1.251,1.4336,-4.021,-0.38262,-0.63275,-1.0478,0.698,0.5265,-0.206,0.8045,1.312,-1.8925,-0.46967,1.6,0.139,0.72325,1.0255,0.293,-2.3838,-1.249,-1.2012,-1.0705,-0.3085,0.8955,-2.9678,-0.006,0.527,-1.0348,0.784,1.4205,0.34725,-0.5055,2.6834,-1.9942,0.0291,-0.42125,-0.3645,-1.622,1.765,-0.395,-1.1518,-0.7405,-0.60733,-1.01,-2.4413,-1.128,5.8502,-0.629,0.37325,0.58567,0.25564,0.102,-0.073,-0.8595,0.7865,0.8255,0.6115,-0.26283
-2.0745,-3.0633,-0.078167,-0.642,0.47767,-0.47787,0.632,-0.359,-0.848,-0.835,-0.439,-0.0785,0.62875,-0.705,0.42,0.9395,1.9834,-0.15975,0.70483,0.3866,-0.66667,-2.2236,-1.694,0.9535,0.21367,1.8064,0.74462,-3.8068,-0.006,0.4595,-0.33075,-0.351,-1.5565,0.63907,0.0065,0.081,-0.58983,-0.233,-0.23012,-4.1533,-0.5475,-1.8333,0.7905,0.033,0.20675,-0.3135,0.2895,0.26125,-0.98431,-1.4587,0.3665,0.362,0.666,-1.0645,-0.234,-0.853,0.93667,-5.2,-1.2755,-0.8935,0.45733,1.9943,-0.15,0.0655,0.3905,0.34633,0.038,0.23933,0.328,0.48,0.29575,0.668,-0.0515,-1.0375,-0.0595,-0.6425,-1.0645,0.46175,1.4363,-1.3905,-0.052833,-0.59083,0.52825,1.51,0.0035,-0.88625,-0.946,3.1022,-0.35883,-0.3115,0.09125,-0.20767,-0.66625,1.8986,0.37533,-1.5205,-0.86817,0.42883,-0.8305,-1.0283,0.9238,4.2814,-0.651,-0.1705,0.47517,-0.19679,0.021167,1.7812,-0.39913,0.24075,-0.71575,-0.242,-0.71917
